time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.919999999999983,-6.76833850499,-1.05064607034,29.8878918982,0.113227295462,6.28124985388,0.0,-2.01271642853,0.35822707391,5.92492815453,0.123356262779,0.0693154307606,0.0,454.9640795207762,455.09595683513805,456.93990248746974,456.02414828381717
4.979999999999982,-6.88924160805,-1.0266756046,30.2472771811,0.121121678388,0.00187695308087,0.0,-2.01780223841,0.441520746529,6.05373797028,0.14432699446,0.0483237521054,0.0,479.2822987267848,477.68645985766835,478.53164139700783,480.1398280965035
5.0399999999999805,-7.01050776449,-0.998402834303,30.6073141544,0.129808473575,0.00468048722857,0.0,-2.02460174438,0.501588842503,5.94790909985,0.145669670834,0.0433217960235,0.0,406.23412529898144,405.7867666858936,405.35205029662166,405.4945161341725
5.099999999999979,-7.13224061748,-0.965893564333,30.9648145174,0.138511640635,0.00748979021344,0.0,-2.03339967402,0.582818970752,5.96848264032,0.143791104597,0.0530335074617,0.0,447.01036574159406,447.8025075407556,446.2525635233194,446.11874166014894
5.159999999999978,-7.25457983923,-0.927896863822,31.3267423847,0.147873894879,0.0107206232296,0.0,-2.0449034466,0.68459233773,6.09488162619,0.173265855399,0.0554263168346,0.0,479.3371444095414,479.5206661494606,478.99946459565865,481.2565001723735
5.219999999999977,-7.37762539248,-0.884286445496,31.6915850495,0.157881584629,0.0142195571747,0.0,-2.05689535699,0.769948737174,6.06646064944,0.148946589858,0.0635427862588,0.0,432.44640531432617,433.13215026306165,435.3319635593844,433.31863266461403
5.279999999999975,-7.50152670659,-0.834582986,32.0597171686,0.166739954125,0.0187593315488,0.0,-2.07358753702,0.887650912654,6.20358025364,0.144891555473,0.0927725485956,0.0,484.4885180405995,486.68535659049155,484.53292251275735,484.24637844587386
5.339999999999974,-7.62648171223,-0.778064586088,32.4334541964,0.175826550306,0.0245480230374,0.0,-2.09210112205,0.997065934326,6.25373362559,0.162072534959,0.103010773665,0.0,460.05076781988015,460.8684268179512,460.6681955351181,462.04547529747595
5.399999999999973,-7.75265089623,-0.714860147513,32.8098540324,0.185456516439,0.0307418568364,0.0,-2.11409690789,1.1105764667,6.29235970869,0.157156189754,0.103666202873,0.0,458.2127387654434,458.27376392989964,459.1177684288304,458.751030433178
5.4599999999999715,-7.88017219613,-0.64515131245,33.1859685027,0.194635652146,0.0366969457053,0.0,-2.13710194886,1.21381196055,6.244712435,0.142982189635,0.0885176595617,0.0,433.0960245569857,431.82839624480454,432.3489669296532,431.1755095470123
5.51999999999997,-8.00929759714,-0.568429369599,33.5625782217,0.203370049621,0.0420058654661,0.0,-2.16757365011,1.34430794133,6.30820355958,0.150303020153,0.0884106229918,0.0,468.13036658185376,468.12811157923403,466.9338828226459,467.523415080834
5.579999999999969,-8.14030896375,-0.483929936296,33.9418827008,0.212385426803,0.0472624774701,0.0,-2.19994353459,1.47307922115,6.3347214914,0.150162771313,0.0859604442937,0.0,457.6295664181871,457.4405688322966,457.9946093175276,458.0039507264497
5.639999999999968,-8.27322696052,-0.392127738173,34.3200285365,0.22081626197,0.052585710976,0.0,-2.2310789511,1.58770984274,6.27011202647,0.101594916311,0.0937336507311,0.0,428.5376288416322,429.20486730987807,432.01436403120675,427.9160119404056
5.699999999999966,-8.40811412315,-0.293267540583,34.6945268759,0.226724906398,0.058342298148,0.0,-2.265622846,1.70810889321,6.21311653704,0.0913778107199,0.100028637178,0.0,432.54261091607816,433.08064796522353,431.62444571842434,430.7697031374867
5.759999999999965,-8.54518691676,-0.187026394975,35.065871317,0.231982311253,0.0646144237177,0.0,-2.30397552581,1.83367802112,6.16491647025,0.0788025459749,0.112289447073,0.0,434.44803281174313,435.4848032435141,435.6747301610489,434.62826411559905
5.819999999999964,-8.68464466647,-0.0732505749932,35.4339682294,0.236286561863,0.0713596199475,0.0,-2.34516193028,1.95919761328,6.10492615754,0.0513255784871,0.112679413406,0.0,430.27458527133,430.3192828217105,433.6324878463551,431.32145880060006
5.879999999999963,-8.82666851092,0.0480648768003,35.7982397889,0.239484597772,0.0784168387709,0.0,-2.38952435222,2.0848832053,6.03746207219,0.0569825221342,0.126012273008,0.0,428.7264366411303,429.8708846232731,428.407345442723,428.89017261904934
5.939999999999961,-8.9719448313,0.178374496708,36.1642008273,0.242700746819,0.0867004382359,0.0,-2.45379924765,2.25882412385,6.16006706577,0.0458038347898,0.155088630018,0.0,488.1846363628629,490.36505406334135,489.3145020860645,488.4830199968877
5.99999999999996,-9.12095297466,0.318324377949,36.5340534647,0.24548641006,0.0971418296531,0.0,-2.5140047063,2.40626091545,6.16782180734,0.0476467980029,0.19712631777,0.0,455.12022805269163,458.4998751134928,455.5381926228843,455.68679215484696
6.059999999999959,-9.27406505258,0.467877504385,36.9072061971,0.248437156737,0.10846345675,0.0,-2.59084444138,2.57881632629,6.26941664118,0.0520790353245,0.160975212391,0.0,488.13505769674066,485.45933257142116,485.7829401678307,486.11652431267026
6.1199999999999575,-9.43162281983,0.626949322533,37.2829496242,0.251558525398,0.117743220364,0.0,-2.66188205603,2.72369567115,6.2549168703,0.0519101662787,0.137442943914,0.0,454.0609816296922,452.19039916385105,452.3326701721968,452.3207631035887
6.179999999999956,-9.59287548333,0.793235841026,37.6519051228,0.254571902743,0.12610047766,0.0,-2.71380967592,2.81952142735,6.04440598185,0.0466162623746,0.142739149881,0.0,386.01914382692416,386.53993775624394,384.6528569785372,384.15303987340195
6.239999999999955,-9.75765836795,0.965908028844,38.010578928,0.257683412719,0.134410430789,0.0,-2.77961069629,2.93644108868,5.91167278797,0.0606891439849,0.128290689399,0.0,412.13865091335094,410.8786032062078,411.8735630194027,413.11860331957104
6.299999999999954,-9.926921032,1.14639532374,38.3641871721,0.261543630112,0.142287526654,0.0,-2.86313118275,3.07996914521,5.87492464446,0.0707807094224,0.13668078879,0.0,444.8896838850677,445.59202438921693,442.9138470276941,443.7462639378635
6.359999999999952,-10.1013174461,1.33550843599,38.7154363405,0.265695224496,0.150549068346,0.0,-2.95076696289,3.22399318412,5.83302255156,0.0658145020263,0.139640281993,0.0,443.3528573558806,443.61360496603913,443.49324693256256,443.0886836780762
6.419999999999951,-10.2814654114,1.53390627805,39.0663233998,0.26942754809,0.159382115016,0.0,-3.05490593415,3.3893325004,5.86237480495,0.0537848792086,0.159175768058,0.0,466.74253612865664,468.2838995163508,467.45620647481,466.52017362603436
